UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1722729600,267,cadli,BTC-USD,60690.6544417564,61079.479427271,57351.2640822288,58173.9285124362,1722729600,1722815999,60690.6299823439,61079.479427271,1722738872,57351.2640822288,1722793499,58173.9285124362,1331972,319767.92807499,18995824820.7787,180114.380000001,10695642163.0681,40082.140670011,2377825027.35691,28343.32344932,1680529409.29946
DAY,1722816000,267,cadli,BTC-USD,58173.9285124362,58295.8781977502,49637.1928721595,54026.1136729947,1722816000,1722902399,58173.9186472217,58295.8781977502,1722816302,49637.1928721595,1722839094,54026.1136729947,1319966,1240287.37334304,65886547324.6625,721862.034118735,38321090993.9197,161391.396265196,8570790369.81392,119250.17090395,6332170747.77282
DAY,1722902400,267,cadli,BTC-USD,54026.1136729947,57078.4771411247,54003.053816605,56097.6715658095,1722902400,1722988799,54026.2006700725,57078.4771411247,1722968284,54003.053816605,1722902446,56097.6715658095,1569000,551210.909649951,30790547969.1035,309206.844095828,17273851902.3801,66334.248229902,3706100371.26548,45090.01634782,2520489333.20143
DAY,1722988800,267,cadli,BTC-USD,56097.6715658095,57733.0367666322,54626.91248733,55150.7402778118,1722988800,1723075199,56097.6695725253,57733.0367666322,1723026863,54626.91248733,1723069426,55150.7402778118,1630776,469102.666095315,26426790213.5063,270822.09285978,15256482749.8084,57770.397530418,3250043818.67611,40499.52906949,2277767091.14161
DAY,1723075200,267,cadli,BTC-USD,55150.7402778118,62615.4044661103,54794.3927446811,61734.0755808046,1723075200,1723161599,55150.8391333667,62615.4044661103,1723158229,54794.3927446811,1723077589,61734.0755808046,1560487,477310.579903271,27936641088.9708,277211.302649912,16228259821.0564,67124.280390638,3942759433.75021,49183.5044035,2891144594.63975
DAY,1723161600,267,cadli,BTC-USD,61734.0755808046,61771.9106827252,59625.5498030647,60895.2172773163,1723161600,1723247999,61734.0670677751,61771.9106827252,1723161626,59625.5498030647,1723214172,60895.2172773163,1543231,346489.577169126,21028683428.1761,201613.50565769,12235119089.6272,46208.9152986,2802026306.40253,33609.2280179,2037564573.23824
DAY,1723248000,267,cadli,BTC-USD,60895.2172773163,61470.4217826393,60299.4037847376,60949.5897373938,1723248002,1723334399,60895.2133997132,61470.4217826393,1723249433,60299.4037847376,1723263316,60949.5897373938,1128188,152048.842704224,9243779809.51964,89485.9563335491,5440209168.91578,16249.281693677,987747274.953631,12076.3310722,733920948.914627
DAY,1723334400,267,cadli,BTC-USD,60949.5897373938,61774.2855217482,58396.4156426532,58764.1410744337,1723334400,1723420799,60949.5889831736,61774.2855217482,1723368068,58396.4156426532,1723408700,58764.1410744337,1246849,230458.563336141,13866448805.494,130346.519390341,7846311151.10178,26443.462692726,1588361682.38733,18469.10279673,1108891483.71008
DAY,1723420800,267,cadli,BTC-USD,58764.1410744337,60673.7101572548,57734.9918983149,59387.4824770097,1723420800,1723507199,58764.1149434725,60673.7101572548,1723473682,57734.9918983149,1723447273,59387.4824770097,1574925,393526.088722342,23264053491.2588,223274.089392274,13199262749.6201,48454.19850699,2864074984.89465,34002.82350873,2010016415.81127
DAY,1723507200,267,cadli,BTC-USD,59387.4824770097,61581.7753716572,58530.351982357,60626.6808094847,1723507200,1723593599,59387.4821994356,61581.7753716572,1723571067,58530.351982357,1723544663,60626.6808094847,1515586,316924.719475311,18977169894.6314,179180.450368126,10731068139.8081,40513.08975356,2430039644.7478,29419.80629852,1765745577.36637
DAY,1723593600,267,cadli,BTC-USD,60626.6808094847,61645.2327784804,58522.086305117,58736.675323023,1723593600,1723679999,60626.6962624765,61645.2327784804,1723638605,58522.086305117,1723673047,58736.675323023,1388927,317867.407037483,19095416272.8486,189711.259180643,11397259670.2335,36797.087006228,2205123756.8822,31754.4064086,1905072082.01764
DAY,1723680000,267,cadli,BTC-USD,58736.675323023,59867.6552639106,56269.2495584062,57581.1147073559,1723680000,1723766399,58736.6489393401,59867.6552639106,1723739463,56269.2495584062,1723755368,57581.1147073559,1573629,400188.828511684,23342994735.2032,229459.681918047,13387387338.7161,50060.08170873,2918813256.21192,35492.40278815,2070098867.54944
DAY,1723766400,267,cadli,BTC-USD,57581.1147073559,59848.7309752974,57147.1850842559,58925.9483617605,1723766400,1723852799,57580.9922213096,59848.7309752974,1723837230,57147.1850842559,1723771350,58925.9483617605,1501648,316040.884172742,18483406903.0532,180300.885499388,10546168597.8876,40825.02573999,2389213154.69251,29793.03520948,1743776480.87773
DAY,1723852800,267,cadli,BTC-USD,58925.9483617605,59714.723190154,58848.8058454203,59506.5485313704,1723852800,1723939199,58925.6640053491,59714.723190154,1723913537,58848.8058454203,1723853974,59506.5485313704,1090819,131773.425660428,7817544647.75402,79531.7290322383,4718408829.34043,13209.90678996,783528722.688761,9776.6051655,579764775.417251
DAY,1723939200,267,cadli,BTC-USD,59506.5485313704,60255.4242265747,58474.5746321431,58477.5872240491,1723939200,1724025599,59506.5492294967,60255.4242265747,1723985175,58474.5746321431,1724025574,58477.5872240491,1057356,168601.326906427,10059846717.4168,98453.1394802077,5874049082.44072,19797.06871574,1181033737.71162,14070.51524257,839306387.700396
DAY,1724025600,267,cadli,BTC-USD,58477.5872240491,59621.6263987877,57923.1242606413,59495.430280844,1724025600,1724111999,58477.5856767607,59621.6263987877,1724111654,57923.1242606413,1724061933,59495.430280844,1427193,267517.61990673,15691836804.3215,155326.813410374,9111022623.44744,34000.612891702,1993968101.3851,24695.36427058,1448489221.81856
DAY,1724112000,267,cadli,BTC-USD,59495.430280844,61401.4520189369,58661.947514122,59054.364247926,1724112000,1724198399,59495.4287640053,61401.4520189369,1724131469,58661.947514122,1724170266,59054.364247926,1499546,323037.782511904,19404598483.6083,179756.547901684,10793540284.3566,44249.56622149,2655846107.76333,32105.23499869,1926041689.30273
DAY,1724198400,267,cadli,BTC-USD,59054.364247926,61840.0600869005,58865.8472826197,61182.7478767991,1724198426,1724284799,59053.8996153513,61840.0600869005,1724270706,58865.8472826197,1724203326,61182.7478767991,1504103,351620.489617915,21138320281.4719,191151.58932621,11484927363.5941,50319.63410618,3028474038.73476,39229.23480749,2361468840.3186
DAY,1724284800,267,cadli,BTC-USD,61182.7478767991,61420.5588740084,59847.0526455567,60398.5203571878,1724284800,1724371199,61182.7455942135,61420.5588740084,1724324317,59847.0526455567,1724295163,60398.5203571878,1402495,304356.331251984,18473366111.3788,164294.175862432,9970196305.4743,38441.966081209,2332252102.35354,29594.68725443,1795341141.14588
DAY,1724371200,267,cadli,BTC-USD,60398.5203571878,64926.5515728685,60371.2629942379,64098.16853561,1724371200,1724457599,60398.5206390126,64926.5515728685,1724452483,60371.2629942379,1724371314,64098.16853561,1581484,449149.852885846,27966782974.8914,249971.56145179,15568213593.7751,56352.827768335,3517303068.89729,42808.34049569,2672899341.92613
DAY,1724457600,267,cadli,BTC-USD,64098.16853561,64501.5454392567,63607.0701457007,64183.5467177311,1724457600,1724543999,64097.9421140046,64501.5454392567,1724490030,63607.0701457007,1724536742,64183.5467177311,1291667,210100.227206939,13469308768.9838,106703.615575656,6840532587.33228,22095.54879746,1416155680.32889,15382.83882402,986008817.664919
DAY,1724544000,267,cadli,BTC-USD,64183.5467177311,64999.068575447,63830.1342955685,64281.6083627199,1724544000,1724630399,64184.1350280669,64999.068575447,1724628491,63830.1342955685,1724572176,64281.6083627199,1167722,174972.441658036,11236665505.5217,92874.7713670593,5965438353.36578,18087.75751509,1162254839.08874,12880.28391818,827844199.282819
DAY,1724630400,267,cadli,BTC-USD,64281.6083627199,64505.8211180134,62856.3433010541,62867.4977396317,1724630400,1724716799,64281.595115415,64505.8211180134,1724630841,62856.3433010541,1724716525,62867.4977396317,1418446,283043.173608812,18019307747.4915,153776.493259764,9788376052.78145,35589.42345816,2264080299.93212,27610.66544002,1756342916.72382
DAY,1724716800,267,cadli,BTC-USD,62867.4977396317,63224.0271769194,58419.2075368775,59475.8256180269,1724716800,1724803199,62867.4923214368,63224.0271769194,1724722542,58419.2075368775,1724796950,59475.8256180269,1505821,409658.242989131,25235292148.1903,220768.03857134,13578525794.9046,52222.6152699,3205122186.62056,40011.70313269,2451111028.56827
DAY,1724803200,267,cadli,BTC-USD,59475.8256180269,60218.4149367246,57922.1866755995,59059.5230319153,1724803200,1724889599,59475.8120217743,60218.4149367246,1724839204,57922.1866755995,1724862199,59059.5230319153,1606340,437829.637932332,25944259966.4431,229758.624313913,13610751778.5647,52396.60072967,3101990721.65749,38771.16331988,2294720015.15651
DAY,1724889600,267,cadli,BTC-USD,59059.5230319153,61191.6756880495,58867.8071860051,59400.9382855776,1724889600,1724975999,59059.5493803219,61191.6756880495,1724945659,58867.8071860051,1724969386,59400.9382855776,1496982,354551.843555067,21228264330.2307,183940.498190964,11013750474.4158,45910.48347804,2750593066.33528,34882.0805029,2090314675.30937
DAY,1724976000,267,cadli,BTC-USD,59400.9382855776,59841.9526289465,57892.889785994,59159.7665120597,1724976000,1725062399,59400.9370071385,59841.9526289465,1725021096,57892.889785994,1725035261,59159.7665120597,1523204,353599.200760993,20867535231.1212,185231.722744155,10927610345.8738,46678.10650442,2751271931.87716,35618.64278681,2098749342.38188
DAY,1725062400,267,cadli,BTC-USD,59159.7665120597,59482.3102432443,58821.2648900656,59021.2775734004,1725062400,1725148799,59159.7654986906,59482.3102432443,1725064527,58821.2648900656,1725126707,59021.2775734004,1026263,124110.880308347,7339516624.97052,54782.6437102505,3239434514.15441,11897.26975464,703270165.231307,8080.79792188,477584859.738068
DAY,1725148800,267,cadli,BTC-USD,59021.2775734004,59106.4735822204,57278.8278292725,57364.5225263985,1725148800,1725235199,59021.3103187765,59106.4735822204,1725149788,57278.8278292725,1725232709,57364.5225263985,1280990,264217.976204144,15361907542.4552,131134.528054446,7622400480.41122,30368.840442169,1763930507.25075,22459.83004829,1304388725.93928
DAY,1725235200,267,cadli,BTC-USD,57364.5225263985,59449.9671601152,57210.3049500723,59176.6410150989,1725235200,1725321599,57364.5096321839,59449.9671601152,1725318086,57210.3049500723,1725238352,59176.6410150989,1390041,302266.335013195,17610645680.3717,151083.08772764,8803297808.18546,33263.82780003,1936701246.64676,23925.6034143,1392960617.56049
DAY,1725321600,267,cadli,BTC-USD,59176.6410150989,59838.2815551623,57459.5520867441,57514.8332937915,1725321600,1725407999,59176.6422475647,59838.2815551623,1725329641,57459.5520867441,1725407917,57514.8332937915,1367241,301049.514926975,17612811878.1492,156467.555599702,9145202049.64647,36293.42864549,2117946561.28523,27153.98931591,1583119953.50981
DAY,1725408000,267,cadli,BTC-USD,57514.8332937915,58541.9800459952,55880.2568983833,58007.4263662738,1725408000,1725494399,57514.8277892153,58541.9800459952,1725467918,55880.2568983833,1725411908,58007.4263662738,1531302,406233.417178225,23206300629.161,230074.242685937,13142403255.4086,56452.64426451,3225023618.89194,43878.35064519,2507199069.02603
DAY,1725494400,267,cadli,BTC-USD,58007.4263662738,58348.1964183935,55792.9830603018,56210.1822588753,1725494400,1725580799,58007.4261549832,58348.1964183935,1725496160,55792.9830603018,1725572125,56210.1822588753,1488864,362636.544440591,20585636380.7207,210967.547909056,11971501001.9562,50465.01824568,2861234115.45403,39499.95551213,2238662592.83779
DAY,1725580800,267,cadli,BTC-USD,56210.1822588753,57012.5566741146,52646.8247969194,53997.9612298954,1725580800,1725667199,56210.2484021611,57012.5566741146,1725628978,52646.8247969194,1725656520,53997.9612298954,1681346,601808.773350732,33063475046.9906,348142.114698794,19117035649.0889,87576.86802502,4799683968.5317,70662.09159262,3870076017.55724
DAY,1725667200,267,cadli,BTC-USD,53997.9612298954,54885.7676315075,53784.0612868009,54199.5776881075,1725667200,1725753599,53997.9603237382,54885.7676315075,1725725338,53784.0612868009,1725674032,54199.5776881075,1214301,217494.68445995,11810134976.8447,113168.609212544,6145250337.82713,23755.04814927,1288785694.39127,17159.64994015,930999702.250721
DAY,1725753600,267,cadli,BTC-USD,54199.5776881075,55346.0649420186,53672.1831620092,54912.7147012096,1725753600,1725839999,54199.5488462475,55346.0649420186,1725834530,53672.1831620092,1725811340,54912.7147012096,1091368,202410.978014332,11021823540.889,110884.027163499,6038140050.03953,25569.09215488,1391722724.89543,19317.74706079,1051497487.39253
DAY,1725840000,267,cadli,BTC-USD,54912.7147012096,57952.8212320185,54634.9815353417,57071.061234207,1725840000,1725926399,54912.7137794401,57952.8212320185,1725916578,54634.9815353417,1725861250,57071.061234207,1551018,408004.113042814,22801979095.306,227332.250075967,12707884646.6774,55761.866578805,3118710040.14457,43555.35462055,2437112600.71997
DAY,1725926400,267,cadli,BTC-USD,57071.061234207,58041.8086959619,56433.8532525271,57649.0872421084,1725926400,1726012799,57071.7318877968,58041.8086959619,1725998264,56433.8532525271,1725943087,57649.0872421084,1412973,333242.489090814,19041017205.0099,191529.227610947,10944079591.7474,43084.66449651,2462084354.66398,33957.05149818,1940657602.52011
DAY,1726012800,267,cadli,BTC-USD,57649.0872421084,58003.0557511725,55589.0353949798,57359.743214705,1726012800,1726099199,57649.086488096,58003.0557511725,1726079059,55589.0353949798,1726066038,57359.743214705,1540612,439927.197309466,25005468006.6828,257406.318257518,14630231212.8139,68188.50365335,3877507029.62028,56251.99738777,3198991866.61296
DAY,1726099200,267,cadli,BTC-USD,57359.743214705,58521.3168359675,57351.6302660431,58150.2333545969,1726099200,1726185599,57359.7418023395,58521.3168359675,1726151687,57351.6302660431,1726099216,58150.2333545969,1452479,371445.973351472,21552956374.5574,210588.158408075,12217808898.4581,53101.56648661,3080680036.64964,41496.91785755,2407273892.4156
DAY,1726185600,267,cadli,BTC-USD,58150.2333545969,60662.6011108221,57671.894466554,60547.3134309392,1726185600,1726271999,58150.2348140107,60662.6011108221,1726268362,57671.894466554,1726230247,60547.3134309392,1436023,359221.814060944,21202178591.0039,205030.572164187,12102684616.2497,52247.90344131,3092265975.44374,41182.92958545,2438961909.41742
DAY,1726272000,267,cadli,BTC-USD,60547.3134309392,60656.0010358948,59532.153509635,60023.7641163497,1726272000,1726358399,60547.3164130697,60656.0010358948,1726273134,59532.153509635,1726337374,60023.7641163497,1113784,160745.628205047,9654804195.62338,86039.0024106613,5166203085.43732,19784.67091682,1188044516.24442,15158.85498426,910203063.40414
DAY,1726358400,267,cadli,BTC-USD,60023.7641163497,60407.9095680534,58774.594012394,59185.5008586862,1726358400,1726444799,60023.7631115974,60407.9095680534,1726412614,58774.594012394,1726441912,59185.5008586862,1059531,179725.757828437,10759459819.9345,100997.040295902,6043986910.63565,24521.59075176,1465960106.14941,19339.71635921,1155886374.29058
DAY,1726444800,267,cadli,BTC-USD,59185.5008586862,59254.9657278786,57560.3570539702,58240.8179108719,1726444800,1726531199,59185.7511348852,59254.9657278786,1726445191,57560.3570539702,1726508227,58240.8179108719,1444988,352208.303757577,20539122377.253,194683.330999389,11348751395.6011,43863.17882586,2554897467.94772,33627.95313886,1958135977.50148
DAY,1726531200,267,cadli,BTC-USD,58240.8179108719,61331.6018389752,57658.8121054174,60340.3109004562,1726531200,1726617599,58240.8166327087,61331.6018389752,1726586464,57658.8121054174,1726534720,60340.3109004562,1475176,418659.099081068,25051954007.6569,232346.113129875,13906583071.0761,53222.253069095,3189805729.81237,41521.54564341,2489328748.99384
DAY,1726617600,267,cadli,BTC-USD,60340.3109004562,61789.9103377398,59239.8585785189,61772.7930641354,1726617602,1726703999,60340.3117709165,61789.9103377398,1726703978,59239.8585785189,1726675479,61772.7930641354,1536754,444763.147859954,26797382218.6803,256992.096021851,15484614953.2822,60296.90522945,3633627862.65403,48907.37549625,2948188169.40412
DAY,1726704000,267,cadli,BTC-USD,61772.7930641354,63869.6468998577,61606.4391194591,62965.2492660169,1726704000,1726790399,61772.8162454898,63869.6468998577,1726768143,61606.4391194591,1726709652,62965.2492660169,1655783,444056.674108016,27864849967.2801,243222.588381321,15264929658.0304,60902.540678832,3822989033.75889,47753.04781194,2997937102.75862
DAY,1726790400,267,cadli,BTC-USD,62965.2492660169,64112.1712846885,62373.311634167,63217.8781104345,1726790400,1726876799,62965.2450900869,64112.1712846885,1726805369,62373.311634167,1726855875,63217.8781104345,1520741,360656.326014392,22812458444.7394,200956.351748829,12707788999.4964,44748.816098971,2829036742.36117,35124.0125226,2220073483.50295
DAY,1726876800,267,cadli,BTC-USD,63217.8781104345,63553.7555954165,62788.2141352891,63378.6476170908,1726876800,1726963199,63217.8782317186,63553.7555954165,1726962607,62788.2141352891,1726895277,63378.6476170908,1067086,131133.836838388,8279189972.7419,72595.5593660768,4583118036.20928,15581.09589824,983508463.636525,12202.823212,770162947.227021
DAY,1726963200,267,cadli,BTC-USD,63378.6476170908,64010.8289252492,62438.7326213362,63595.0863082289,1726963200,1727049599,63378.6450160179,64010.8289252492,1727045904,62438.7326213362,1727042770,63595.0863082289,1105692,192639.040838279,12144138406.9298,107940.404758407,6805757493.01785,24298.818139617,1532250321.28827,19010.49083078,1198910974.53447
DAY,1727049600,267,cadli,BTC-USD,63595.0863082289,64735.8280164014,62640.9598343112,63350.9446695885,1727049600,1727135999,63595.0839861609,64735.8280164014,1727062085,62640.9598343112,1727050624,63350.9446695885,1444399,320359.761433883,20371184800.8052,181848.14327902,11563077758.4035,36908.496494397,2346314466.50833,27829.66800348,1768999432.93636
DAY,1727136000,267,cadli,BTC-USD,63350.9446695885,64695.2632887072,62751.3201490271,64302.5893644631,1727136000,1727222399,63350.9437107671,64695.2632887072,1727218669,62751.3201490271,1727143978,64302.5893644631,1418830,310084.952834994,19709499540.5338,175008.801243018,11124297457.4626,41303.540285079,2626161750.696,32712.5143405,2080282480.57025
DAY,1727222400,267,cadli,BTC-USD,64302.5893644631,64827.0493198534,62950.4372496905,63148.1998026906,1727222400,1727308799,64302.6004429392,64827.0493198534,1727228440,62950.4372496905,1727307887,63148.1998026906,1373455,252805.133354589,16116470971.5833,142921.44103552,9109313091.54185,31532.03217218,2008732361.05573,24583.74600673,1565804031.56528
DAY,1727308800,267,cadli,BTC-USD,63148.1998026906,65783.4528045885,62680.9541697566,65194.0901136626,1727308800,1727395199,63148.1985354644,65783.4528045885,1727370428,62680.9541697566,1727314733,65194.0901136626,1446722,378378.987822917,24418964278.898,219800.42644133,14190619470.0215,54008.502752011,3490743773.83548,44183.70888435,2857203861.78506
DAY,1727395200,267,cadli,BTC-USD,65194.0901136626,66478.1126574766,64849.4251608111,65801.1414214786,1727395200,1727481599,65194.08973411,66478.1126574766,1727447916,64849.4251608111,1727406149,65801.1414214786,1405284,319549.801704402,21001891581.9381,184097.391513082,12101543281.5898,45006.597167458,2960090972.72914,36689.82977983,2413505220.9253
DAY,1727481600,267,cadli,BTC-USD,65801.1414214786,66258.6271622638,65458.9124693488,65887.2135773289,1727481600,1727567999,65801.1400979636,66258.6271622638,1727492848,65458.9124693488,1727529306,65887.2135773289,1079012,127537.914359284,8389211661.6986,64608.7566146688,4249533351.02289,14341.90828939,943237944.093542,10474.7990933,688769359.135048
DAY,1727568000,267,cadli,BTC-USD,65887.2135773289,66083.01348839,65465.0294142081,65626.5046907249,1727568000,1727654399,65887.2115398065,66083.01348839,1727640309,65465.0294142081,1727598330,65626.5046907249,958938,118592.273372256,7797769947.47553,62938.5640529879,4138370535.90633,15161.901458264,997024754.124539,11633.57350217,764945057.404365
DAY,1727654400,267,cadli,BTC-USD,65626.5046907249,65634.6632562962,62894.9934452219,63332.7776140374,1727654400,1727740799,65626.4814731072,65634.6632562962,1727655159,62894.9934452219,1727739809,63332.7776140374,1478237,383332.54931369,24530931549.7999,214559.188914789,13726628873.9195,55085.865351886,3524434485.35093,43065.34437998,2754835142.43758
DAY,1727740800,267,cadli,BTC-USD,63332.7776140374,64126.3450296224,60203.8620421962,60826.6276746958,1727740800,1727827199,63332.7785173408,64126.3450296224,1727768378,60203.8620421962,1727815313,60826.6276746958,1293225,553425.687392482,34519454354.5085,330537.621472764,20590888730.9895,81231.4830898378,5058977951.98905,68383.88527637,4255409157.83714
DAY,1727827200,267,cadli,BTC-USD,60826.6276746958,62364.8614998385,60015.5830813617,60662.2329218135,1727827204,1727913599,60826.6108012972,62364.8614998385,1727885259,60015.5830813617,1727898393,60662.2329218135,1572451,449231.827388045,27490586460.3678,263805.087011652,16138585820.5077,68978.066048387,4217932825.7002,56647.35582373,3462950760.09266
DAY,1727913600,267,cadli,BTC-USD,60662.2329218135,61482.7898825813,59899.7956322606,60768.6760074744,1727913600,1727999999,60662.232600904,61482.7898825813,1727928019,59899.7956322606,1727961501,60768.6760074744,1380299,405576.995461709,24608753927.7064,246220.166125473,14934234438.355,60600.806886018,3674598136.59717,51142.44090382,3100054857.56821
DAY,1728000000,267,cadli,BTC-USD,60768.6760074744,62480.791886014,60483.5022024609,62097.1099705322,1728000000,1728086399,60768.6745891146,62480.791886014,1728075350,60483.5022024609,1728003242,62097.1099705322,1390591,320033.727195165,19709725870.8046,194414.958811024,11972507876.7445,48083.75667045,2960853135.77231,39581.15670314,2436950078.45757
DAY,1728086400,267,cadli,BTC-USD,62097.1099705322,62380.8400096376,61712.1306050395,62073.0157519238,1728086400,1728172799,62097.1119878942,62380.8400096376,1728134225,61712.1306050395,1728097384,62073.0157519238,1027216,122013.790193855,7573746878.69597,67287.9910017696,4175995801.57564,13592.20824613,843431593.845601,10253.91954248,636076649.178981
DAY,1728172800,267,cadli,BTC-USD,62073.0157519238,62962.9847402468,61828.8109924387,62828.358701696,1728172800,1728259199,62073.0145122562,62962.9847402468,1728243005,61828.8109924387,1728189629,62828.358701696,964167,133119.921764546,8308673421.27975,75896.0506057392,4738023639.24536,17440.21334772,1089449530.82396,13666.37300796,853870124.40473
DAY,1728259200,267,cadli,BTC-USD,62828.358701696,64427.6040547436,62173.3169379203,62230.4625084833,1728259200,1728345599,62828.3565658766,64427.6040547436,1728311067,62173.3169379203,1728342242,62230.4625084833,1400779,352230.718182244,22329051579.6041,209095.914514712,13253196737.8117,51593.061066364,3270833443.94969,41929.10482834,2657732018.59461
DAY,1728345600,267,cadli,BTC-USD,62230.4625084833,63173.7662621025,61859.5681372391,62141.647102476,1728345600,1728431999,62230.4570238066,63173.7662621025,1728396158,61859.5681372391,1728414955,62141.647102476,1361361,286759.003037121,17898211685.7763,173411.174243871,10822338262.8939,41908.51880539,2615661513.68025,34273.9843972,2138712473.61109
DAY,1728432000,267,cadli,BTC-USD,62141.647102476,62519.4834716067,60308.8589626368,60602.0586200711,1728432000,1728518399,62141.6456598525,62519.4834716067,1728453429,60308.8589626368,1728507350,60602.0586200711,1363241,286318.048091879,17668272104.2318,170498.11945229,10518234828.5296,46136.598305159,2843038357.50433,38307.4858797,2359312403.65402
DAY,1728518400,267,cadli,BTC-USD,60602.0586200711,61257.6452048336,58910.2671194159,60291.8230408993,1728518400,1728604799,60602.0555375296,61257.6452048336,1728562540,58910.2671194159,1728584795,60291.8230408993,1455123,316253.461180801,19077992459.0705,181764.166874359,10959414063.7348,52480.309628354,3162195707.3205,43416.82350174,2614693445.60865
DAY,1728604800,267,cadli,BTC-USD,60291.8230408993,63390.5947191873,60052.3010990007,62515.8763316225,1728604800,1728691199,60291.8516160674,63390.5947191873,1728673929,60052.3010990007,1728610604,62515.8763316225,1367041,309234.18087792,19109979263.8139,173277.310936433,10712523868.7844,46332.346468566,2868735160.65479,36943.85441969,2288006387.19917
DAY,1728691200,267,cadli,BTC-USD,62515.8763316225,63464.4203171775,62480.8123902975,63221.9295438542,1728691200,1728777599,62515.8787391722,63464.4203171775,1728746056,62480.8123902975,1728703739,63221.9295438542,1092582,150528.308841463,9478435074.60424,81074.2683639217,5105720103.00485,20355.836448754,1282365829.80419,15893.7824984,1001295105.40753
DAY,1728777600,267,cadli,BTC-USD,63221.9295438542,63303.2322932345,62059.3667994464,62871.9480057892,1728777600,1728863999,63221.9290197044,63303.2322932345,1728778079,62059.3667994464,1728833413,62871.9480057892,1039489,166830.988200688,10459385319.5697,90234.6983350476,5656529895.31007,21767.38069718,1364401199.20431,16896.73639054,1058907540.08412
DAY,1728864000,267,cadli,BTC-USD,62871.9480057892,66454.0941459396,62461.9682063243,66052.4764903993,1728864000,1728950399,62871.947447382,66454.0941459396,1728946865,62461.9682063243,1728867131,66052.4764903993,1534840,424493.026768188,27582697772.6231,234031.063067122,15211559471.5613,64664.10540237,4208555714.76139,51043.62779337,3322293706.44698
DAY,1728950400,267,cadli,BTC-USD,66052.4764903993,67855.9095319163,64832.7907203237,67050.4491516615,1728950400,1729036799,66052.4783614234,67855.9095319163,1729000911,64832.7907203237,1729004905,67050.4491516615,1390697,452608.776698969,29972982374.5341,255672.003261326,16936732526.0898,65140.945972455,4319394643.61978,52935.8272052,3510530398.55659
DAY,1729036800,267,cadli,BTC-USD,67050.4491516615,68375.2431669292,66745.4241641731,67608.9554372881,1729036802,1729123199,67050.4498211081,68375.2431669292,1729079248,66745.4241641731,1729038817,67608.9554372881,1467496,351445.627098057,23749618415.5977,198298.604494781,13402399391.1873,54246.985181249,3667658681.88998,43042.33680275,2909892132.50765
DAY,1729123200,267,cadli,BTC-USD,67608.9554372881,67919.3970261853,66651.5562182071,67395.2215125504,1729123200,1729209599,67608.9541529332,67919.3970261853,1729125439,66651.5562182071,1729172198,67395.2215125504,1392950,298560.128689724,20061432080.6322,163109.300164062,10959039793.0563,42716.017519673,2870470594.92348,32770.35932073,2201788145.63485
DAY,1729209600,267,cadli,BTC-USD,67395.2215125504,68983.1978759721,67165.226660124,68421.8208316511,1729209600,1729295999,67395.2228180643,68983.1978759721,1729277192,67165.226660124,1729212906,68421.8208316511,1407531,330620.573408691,22543580325.5849,180648.771253597,12319587118.0577,48575.077079364,3315003437.13146,37736.55260567,2575537219.66657
DAY,1729296000,267,cadli,BTC-USD,68421.8208316511,68674.9279570562,68024.1069214103,68370.4988843752,1729296000,1729382399,68421.8365434465,68674.9279570562,1729307823,68024.1069214103,1729357351,68370.4988843752,1001099,109267.643327387,7462364225.3134,51682.079206138,3529553073.27015,11138.62839466,760817654.126212,7780.80891223,531427788.079485
DAY,1729382400,267,cadli,BTC-USD,68370.4988843752,69369.0314060122,67946.8314768704,69020.5399560581,1729382400,1729468799,68370.6035725799,69369.0314060122,1729464753,67946.8314768704,1729393208,69020.5399560581,1034836,141551.262279764,9712707915.13144,69950.5509727304,4801147010.17972,17105.076279069,1174861471.16723,12112.74796005,832129620.423991
DAY,1729468800,267,cadli,BTC-USD,69020.5399560581,69472.4379373916,66828.7556296073,67349.4984218654,1729468800,1729555199,69020.5405163741,69472.4379373916,1729470671,66828.7556296073,1729523573,67349.4984218654,1415005,341884.44102115,23230112066.6167,182205.814530156,12376094535.7452,49544.06901536,3364030183.27416,37663.28553874,2556649348.81916
DAY,1729555200,267,cadli,BTC-USD,67349.4984218654,67783.4538555604,66589.5947334582,67395.6874685028,1729555200,1729641599,67349.4944610811,67783.4538555604,1729637850,66589.5947334582,1729557453,67395.6874685028,1370722,287673.581278062,19342084285.8922,158036.573335765,10625014708.7148,42779.32368677,2877047512.02337,33275.75562935,2237624864.23208
